sl_no,latitude,longitude,elevation_m,slope_degrees
25359,26.216583,94.240556,296.0,25.267001648248186
25360,26.216778,95.006139,1596.0,21.33126583595921
25361,26.216861,95.002889,1600.0,22.090258704050036
25363,26.219417,94.477028,935.0,13.824682316158707
25364,26.220028,95.034417,1308.0,43.24667654838039
25365,26.220449,94.898329,2035.0,18.96231828867539
25366,26.220506,94.550504,1374.0,39.87305161235626
25367,26.221083,95.030139,1371.0,25.91570359318582
25368,26.22125,94.478056,920.0,13.915808695897175
25370,26.222306,94.214056,575.0,16.723558006484023
25371,26.222492,94.167267,326.0,5.128711509483252
25372,26.223,95.033417,1343.0,29.24925904290538
25373,26.223528,95.03275,1341.0,25.79602649449995
25374,26.226028,95.043389,1316.0,24.932657538079724
25375,26.226778,94.801583,1628.0,35.83201983789954
25376,26.226972,94.211806,532.0,26.437229357181263
25377,26.227896,94.55032,1216.0,27.62503917921715
25378,26.229389,95.051694,1293.0,25.07280797783953
25379,26.229861,95.0515,1313.0,25.14243049054343
25380,26.230083,94.198,601.0,33.698329255184774
25381,26.231028,94.217083,453.0,15.503408837548553
25382,26.231694,94.941056,1540.0,22.290970374758974
25383,26.232556,94.472889,982.0,5.128711509483252
25384,26.232694,94.473083,980.0,12.364552990274646
25385,26.232722,94.130806,578.0,16.228736705934203
25386,26.232861,94.472361,979.0,15.609525869125669
25387,26.232944,94.130639,577.0,24.242444512172103
25388,26.233444,94.795278,1674.0,33.10114358966526
25389,26.233861,94.4725,986.0,13.134022306396323
25390,26.234722,94.21525,418.0,22.07341542334565
25391,26.234778,94.782333,1668.0,21.954998832237578
25392,26.235278,94.215556,415.0,17.775317038209
25393,26.235639,94.213417,388.0,18.174763056324142
25394,26.235678,94.942004,1521.0,32.57012547147068
25395,26.235736,94.805011,1379.0,30.498931686310716
25396,26.236111,94.212639,394.0,23.750100573474086
25397,26.236111,94.809694,1497.0,29.506862217331054
25398,26.236336,94.212222,390.0,20.212632236452095
25399,26.23675,94.209639,378.0,31.434832006995155
25400,26.237,94.212611,396.0,10.046788047511114
25401,26.237861,94.205028,345.0,28.987578250072634
25402,26.238694,94.203944,339.0,20.155422119735228
25403,26.239056,95.058194,1205.0,30.010334187691758
25404,26.239167,94.200611,318.0,14.592550602033427
25405,26.239167,94.071111,237.0,28.899422426198566
25406,26.23925,94.202222,335.0,19.310287408745566
25407,26.239444,95.0655,1168.0,21.04572088407583
25408,26.240556,95.065694,1172.0,30.856133351956277
25409,26.24075,95.056722,1252.0,23.567234622032583
25410,26.24139,94.82056,1413.0,23.674161365449706
25411,26.242944,95.048417,1266.0,4.763641690726178
25412,26.24325,95.073167,1135.0,31.138369345567487
25413,26.247056,94.479694,1008.0,18.434948822922014
25414,26.249,94.819778,1387.0,27.505240762859906
25415,26.251111,94.808889,1216.0,29.927479327463576
25416,26.251778,95.072111,1080.0,20.097992628721148
25417,26.253611,94.616639,1594.0,38.148150275360486
25418,26.256833,95.096639,1285.0,12.260147486012336
25419,26.257028,95.099528,1328.0,12.604382648379184
25420,26.258889,94.8175,1354.0,18.62703081108459
25421,26.259083,95.085972,1038.0,23.273326481355983
25422,26.26,94.15,471.0,11.648634944412734
25423,26.26,94.15,471.0,11.648634944412734
25424,26.260333,95.104806,1345.0,55.89417503844993
25425,26.260556,94.813333,1276.0,31.809663934881115
25426,26.260556,94.809444,1106.0,25.156319133694215
25427,26.260556,94.813333,1276.0,31.809663934881115
25428,26.261111,94.809444,1114.0,23.195068590140778
25429,26.26175,95.103444,1294.0,28.82189836411544
25430,26.262889,95.084667,1094.0,27.62503917921715
25431,26.263889,94.812222,1188.0,39.9290614388517
25432,26.264444,94.815556,1278.0,13.640311227766057
25433,26.27,94.14,467.0,6.721369339369457
25434,26.27028,94.75,1446.0,24.15404655313558
25435,26.271389,94.453972,1205.0,11.348119585994183
25436,26.272028,94.585056,951.0,18.62703081108459
25437,26.272361,94.58425,947.0,26.334247846853142
25438,26.273333,94.83,973.0,26.126317264569018
25439,26.275,94.770278,1954.0,41.88919279184651
25440,26.275167,94.770472,1948.0,39.52119635864218
25441,26.276306,94.58375,852.0,23.567234622032583
25442,26.27647222,94.13175,480.0,26.74234155739631
25443,26.276667,94.8275,916.0,16.796238729882134
25444,26.28,94.13,475.0,11.499465999742787
25445,26.28,94.13,475.0,11.499465999742787
25446,26.282667,94.475667,1253.0,6.0172848640320336
25447,26.286222,94.364167,740.0,33.83814426542724
25448,26.29,94.11,317.0,17.93200256558677
25449,26.29,94.11,317.0,17.93200256558677
25450,26.29,94.11,317.0,17.93200256558677
25451,26.2905,94.393222,1077.0,16.2287367059342
25452,26.293056,94.839167,814.0,33.46541063428238
25453,26.29325,94.251806,954.0,24.16881343581011
25454,26.295278,94.835556,902.0,28.799681652550277
25455,26.299889,94.249667,1094.0,18.77467605427877
25456,26.3,94.11,303.0,11.648634944412734
25457,26.3,94.11,303.0,11.648634944412734
25458,26.300556,94.844722,935.0,33.10114358966526
25459,26.301639,94.588361,609.0,34.21858270764895
25460,26.301694,94.616694,1040.0,23.628423517864423
25461,26.30175,94.50675,1234.0,11.499465999742787
25462,26.302778,94.505528,1194.0,23.97577371272972
25463,26.303472,94.617528,1047.0,13.824682316158707
25464,26.305833,94.875833,1004.0,26.126317264569018
25465,26.311944,94.877778,1169.0,25.5133092609215
25466,26.316056,94.403972,968.0,20.07880037349212
25467,26.317778,94.849722,962.0,23.56723462203258
25468,26.318806,94.453611,1070.0,26.91773442777563
25469,26.320639,94.398806,925.0,37.404106919305896
25471,26.320861,94.559278,1056.0,11.499465999742787
25472,26.325861,94.52275,1287.0,24.748625315195834
25473,26.326111,94.866111,720.0,14.273571375658685
25474,26.326389,94.858056,922.0,22.8781056322946
25475,26.326944,94.896667,1040.0,8.582483688827132
25476,26.327167,94.508056,1189.0,16.723558006484023
25477,26.3275,94.917222,974.0,30.508958866202807
25478,26.327972,94.527389,1337.0,30.588958163975438
25479,26.33,94.279833,836.0,28.280269845499703
25480,26.330556,94.875833,657.0,30.498931686310716
25481,26.331028,94.279167,879.0,18.130932944052347
25482,26.331333,94.280389,864.0,44.534982074608344
25483,26.333833,94.284333,823.0,23.021526638116164
25484,26.336111,94.866944,818.0,15.042369244334244
25485,26.336667,94.9275,1138.0,24.242444512172106
25486,26.337778,94.929167,1182.0,25.8493248967401
25487,26.34417,94.83333,1746.0,10.678414922779545
25488,26.359722,94.935556,1280.0,35.45087793804301
25489,26.360556,94.933056,1361.0,10.999158271052183
25490,26.36083,94.84,2004.0,21.6115960987222
25491,26.367056,94.472861,942.0,16.527811501531776
25492,26.371611,94.709194,1295.0,31.660751096636602
25493,26.371667,94.943333,1156.0,42.33965034186064
25494,26.37175,95.000806,1379.0,36.62354905164433
25495,26.372667,94.71375,1313.0,12.260147486012336
25496,26.373056,94.941389,1142.0,32.667159071642764
25497,26.375278,94.936389,1288.0,14.15548761586253
25498,26.376,94.463389,860.0,20.212632236452095
25499,26.37639,94.84056,1881.0,36.00494166156304
25500,26.3765,95.011139,1403.0,20.097992628721148
25501,26.378222,95.009,1396.0,23.11642191920837
25502,26.379167,94.44625,894.0,18.262020066776483
25503,26.379361,95.003444,1387.0,23.750100573474086
25504,26.382806,94.66425,504.0,7.594643368591445
25505,26.38778,94.82583,1648.0,21.04572088407583
25506,26.38778,94.82583,1648.0,21.04572088407583
25507,26.389028,94.434889,626.0,19.630414815023528
25508,26.389028,94.434556,647.0,27.565248984490395
25509,26.389556,94.616667,1359.0,21.971970836813973
25510,26.389722,94.920556,800.0,28.899422426198566
25511,26.390417,94.617556,1361.0,10.430760195064721
25512,26.390833,94.437417,641.0,25.5133092609215
25513,26.39094,94.94406,547.0,22.61986494804043
25514,26.390972,94.438111,659.0,24.591248866909307
25515,26.391361,94.620083,1329.0,9.508656426564368
25516,26.3925,94.918611,781.0,32.427956428323874
25517,26.393889,94.919444,769.0,17.775317038209
25518,26.394222,94.553472,1021.0,11.348119585994183
25519,26.39425,94.444333,708.0,27.238572082130066
25520,26.395139,94.451194,748.0,26.67924362098057
25521,26.395389,94.454528,842.0,30.051606490707
25522,26.395944,94.460056,824.0,30.051606490707
25523,26.39936,94.94553,645.0,27.432940772267944
25524,26.404167,94.870278,911.0,25.915703593185818
25525,26.40653,94.95814,661.0,23.397741000263863
25526,26.40908,94.96308,695.0,26.61590170730996
25527,26.41,94.37,529.0,37.81892671564865
25529,26.410556,94.961944,657.0,25.88918455713453
25530,26.412694,94.641333,1086.0,28.222814437179903
25531,26.413056,95.048278,1651.0,33.89536963300801
25532,26.415417,95.053667,1627.0,34.6605872943073
25533,26.417222,94.960833,759.0,23.490416068641593
25534,26.4175,94.960278,782.0,21.33126583595921
25535,26.418333,94.967778,724.0,38.882636036728115
25536,26.418333,94.968056,716.0,36.733505603395045
25537,26.418611,94.966111,738.0,24.094842552110705
25538,26.41931,94.97369,686.0,15.36952380130432
25539,26.42,94.38,646.0,25.5133092609215
25540,26.420167,95.053833,1599.0,25.88918455713453
25541,26.420556,94.973056,692.0,25.688903331931808
25542,26.421389,94.975,687.0,21.55942138371082
25543,26.421667,95.011306,1621.0,26.008181915695513
25544,26.424167,94.863889,637.0,25.486125594093767
25545,26.424472,94.67,1318.0,15.81919394750014
25546,26.425222,95.021694,1596.0,26.967504073598892
25547,26.42575,94.669417,1319.0,5.128711509483252
25548,26.426417,94.668444,1313.0,25.486125594093767
25549,26.426944,94.669,1307.0,21.33126583595921
25550,26.427222,95.052389,1578.0,35.121209164599065
25551,26.428,94.668611,1317.0,15.288517970232027
25552,26.4285,95.0185,1663.0,19.370844026969944
25553,26.429361,94.623,1310.0,17.387333467314576
25554,26.43,94.38,415.0,14.535165207979569
25555,26.431,94.669944,1416.0,22.373844274024943
25556,26.431639,95.048417,1564.0,22.989767773608854
25557,26.433889,94.864444,762.0,25.915703593185818
25558,26.434722,94.863056,790.0,31.002719133873985
25559,26.435278,94.863333,761.0,19.188418756936425
25560,26.435556,94.863056,768.0,14.959246786437891
25561,26.439389,95.031806,1643.0,13.515781057664528
25562,26.439528,95.032278,1637.0,12.604382648379184
25563,26.441056,95.046111,1617.0,33.70658681677467
25564,26.46,94.852222,829.0,32.05794564123819
25565,26.461667,94.855,866.0,17.842681707487124
25566,26.463333,94.8575,804.0,26.43722935718126
25567,26.468611,94.806389,1147.0,22.636129876883253
25568,26.471889,94.454667,896.0,28.855167513744334
25569,26.475333,94.454833,1093.0,15.042369244334246
25570,26.479167,94.543806,537.0,15.179705807856672
25571,26.486389,94.448389,879.0,37.671095800679176
25572,26.488056,94.821389,1329.0,27.078936947526696
25573,26.49,94.37,261.0,20.250651404968387
25574,26.49,94.36,204.0,11.348119585994183
25575,26.49,94.36,204.0,11.348119585994183
25576,26.490833,94.82,1279.0,21.6115960987222
25577,26.491389,94.824444,1213.0,25.239401820678914
25578,26.494722,94.824722,1216.0,27.613098503754813
25579,26.5,94.43,443.0,4.763641690726177
25580,26.504917,94.662417,979.0,20.250651404968387
25581,26.506111,94.794167,1147.0,37.84449625941184
25582,26.506389,94.796111,1152.0,27.238572082130066
25583,26.506389,94.787222,1039.0,22.07341542334565
25584,26.510833,94.836944,1134.0,23.3822424378352
25585,26.516111,94.785833,977.0,37.50230700018765
25586,26.529444,94.837778,1041.0,23.490416068641593
25587,26.535556,94.788056,1025.0,22.684823831912844
25588,26.54,94.44,495.0,23.132182561931256
25589,26.541389,94.946389,1175.0,32.667159071642764
25590,26.542778,94.944167,1205.0,35.27938801183364
25591,26.545,94.941389,1221.0,34.75376186272035
25592,26.547167,95.092167,1428.0,30.80698111710518
25593,26.548056,95.0905,1415.0,19.74869565807571
25594,26.55,94.44,532.0,28.084099366691156
25595,26.55,94.44,532.0,28.084099366691156
25596,26.550472,95.101889,1452.0,35.32429987761792
25597,26.550528,95.099583,1426.0,35.88986674043215
25598,26.55075,95.098083,1416.0,37.81892671564865
25599,26.551111,94.79,1016.0,32.13988228321215
25600,26.552222,94.788611,1063.0,43.17467886248351
25601,26.555,94.9525,1131.0,27.62503917921715
25602,26.556,94.680167,644.0,13.069151942759
25603,26.556111,94.783333,1167.0,30.418494611596426
25604,26.556861,94.680944,645.0,17.29444852858009
25605,26.5585,95.097417,1425.0,28.30319610038818
25606,26.561861,94.686611,638.0,13.421509132977462
25607,26.562222,94.773056,1174.0,33.64040940514667
25608,26.563667,95.090139,1382.0,43.54880045295975
25609,26.571222,95.096361,1407.0,26.93019100092878
25610,26.571417,95.0985,1414.0,33.26309702272514
25611,26.5715,95.097639,1419.0,32.427956428323874
25612,26.572889,95.098944,1427.0,25.5133092609215
25613,26.57625,95.095842,1438.0,30.051606490707
25614,26.576417,95.092972,1422.0,34.44108336670712
25615,26.576806,95.096889,1485.0,25.14243049054343
25616,26.57725,95.095694,1484.0,36.97817981978636
25617,26.577389,95.096306,1489.0,35.63524161504921
25618,26.578028,95.028278,475.0,27.40876997825205
25619,26.580667,95.093056,1444.0,32.490306531189724
25620,26.582861,95.020306,523.0,11.499465999742787
25621,26.588056,94.549111,699.0,17.571258778322424
25622,26.588806,95.017667,558.0,15.179705807856672
25623,26.59,94.983056,593.0,15.81919394750014
25624,26.590556,94.764167,970.0,37.29207573526101
25625,26.592167,95.012111,547.0,6.91817481667161
25626,26.596389,94.990833,578.0,18.96231828867539
25627,26.6,94.49,600.0,13.262676008304846
25628,26.608167,94.645139,633.0,26.61590170730996
25629,26.61,94.5,508.0,26.539566558618308
25630,26.62,94.5,483.0,31.58578773967389
25631,26.62125,95.12575,1137.0,15.609525869125669
25632,26.625556,94.970833,356.0,23.674161365449706
25633,26.62625,95.120139,1049.0,20.532771786488425
25634,26.635667,94.703611,700.0,20.699546585586496
25635,26.637222,94.981389,339.0,14.036243467926479
25636,26.638861,95.123333,1172.0,11.348119585994185
25637,26.639167,94.989444,432.0,22.423358559286118
25638,26.639472,95.075083,910.0,33.64040940514667
25639,26.641111,94.990278,510.0,24.094842552110705
25640,26.641861,95.07475,886.0,35.45087793804301
25641,26.642694,95.075306,876.0,39.94582490429605
25642,26.6435,95.075444,886.0,23.97577371272972
25643,26.644083,95.075167,891.0,38.32262251890178
25644,26.646917,95.074944,873.0,36.15474073941196
25645,26.650333,95.125194,919.0,14.763132623631552
25646,26.651389,95.12525,897.0,13.421509132977462
25647,26.6575,95.012028,875.0,22.684823831912844
25648,26.66325,94.617083,427.0,21.611596098722195
25649,26.666778,95.200833,1056.0,21.135527342306382
25650,26.666917,95.203583,1080.0,21.938008256074177
25651,26.66725,94.614028,520.0,32.53469816945699
25652,26.673278,94.743833,885.0,19.451200005616776
25653,26.673639,94.744139,893.0,21.260377126997216
25654,26.674139,94.74625,907.0,19.310287408745566
25655,26.674306,94.746306,917.0,15.042369244334244
25656,26.678833,95.19475,908.0,21.80140948635181
25657,26.68,94.534661,501.0,24.242444512172103
25658,26.680722,94.639306,184.0,29.51750907883067
25659,26.684139,94.639083,162.0,27.17735741799749
25660,26.686961,94.544,455.0,22.636129876883253
25661,26.688831,94.546019,461.0,21.135527342306382
25662,26.693167,95.17475,700.0,16.723558006484023
25663,26.694917,95.07275,714.0,28.084099366691156
25664,26.695194,94.636194,160.0,17.387333467314576
25665,26.697111,95.077083,700.0,24.16881343581011
25666,26.697833,94.635056,155.0,24.475819581509896
25667,26.698583,94.635167,151.0,16.796238729882134
25668,26.699056,95.079417,754.0,41.65131033076985
25669,26.70069,94.64383,376.0,24.16881343581011
25670,26.701222,94.635083,140.0,14.273571375658685
25671,26.7015,95.079361,742.0,47.637639946274156
25672,26.703194,94.633917,135.0,17.224372940700082
25673,26.706028,95.078361,640.0,19.370844026969944
25674,26.706194,95.110333,1017.0,13.069151942759
25675,26.706389,94.631167,139.0,13.326469949385988
25676,26.70675,94.70475,756.0,25.79602649449995
25677,26.70744,94.70858,758.0,14.036243467926479
25678,26.710611,95.020278,689.0,19.370844026969944
25679,26.711222,95.074222,500.0,23.628423517864427
25680,26.71125,95.016722,727.0,18.64821573021375
25681,26.711639,95.014944,726.0,26.113233272206745
25682,26.712306,95.012583,757.0,30.205466819616653
25683,26.7175,95.03125,628.0,31.244175851188185
25684,26.718556,95.033222,591.0,15.99993592924168
25685,26.719056,94.657528,214.0,10.176527410054078
25686,26.719417,94.660667,211.0,15.845167180271268
25687,26.722722,95.043361,512.0,16.72355800648402
25688,26.723,95.029139,720.0,15.99993592924168
25689,26.724278,95.042833,521.0,15.922779458176539
25690,26.724278,95.042833,521.0,15.922779458176539
25691,26.724639,95.031528,675.0,13.515781057664528
25692,26.724833,95.025861,693.0,26.360054096082706
25693,26.725083,95.023861,674.0,31.7353754997287
25694,26.725444,95.022,644.0,26.56505117707799
25695,26.726667,95.027278,678.0,12.772578169490426
25696,26.727722,95.033056,687.0,22.636129876883253
25697,26.727889,95.040389,575.0,17.775317038209
25698,26.728167,95.029889,706.0,30.77741947322608
25699,26.728556,95.031944,685.0,24.38870074689113
25700,26.728556,95.032306,682.0,28.280269845499703
25701,26.72875,95.031194,678.0,24.242444512172106
25702,26.729972,95.018778,578.0,23.81059263950923
25703,26.730222,95.02025,654.0,33.05825736162379
25704,26.731944,95.018361,574.0,29.08619467351647
25705,26.732306,95.055722,949.0,28.553305000609424
25706,26.747806,95.062,821.0,30.68841605381868
25707,26.749444,94.999444,663.0,4.857533338413092
25708,26.749722,94.827222,621.0,9.73677691573277
25709,26.749972,95.064389,843.0,29.63417437185607
25710,26.750028,95.064417,843.0,29.63417437185607
25711,26.758056,95.11175,926.0,34.543363929709116
25712,26.758306,94.955806,1016.0,37.580432528063426
25713,26.758306,95.112889,944.0,17.775317038209
25714,26.759167,95.110972,918.0,21.31357434104547
25715,26.759389,95.108944,898.0,20.307500221928045
25716,26.760194,95.107778,899.0,16.527811501531776
25717,26.767972,95.087028,1013.0,16.91651608571675
25718,26.768667,95.086222,993.0,28.072486935852957
25719,26.768833,95.086194,992.0,26.43722935718126
25720,26.773583,95.077389,997.0,15.288517970232027
25721,26.773611,95.077611,997.0,15.288517970232027
25722,26.775667,95.072917,1023.0,19.370844026969944
25723,26.775889,95.072694,1020.0,22.684823831912844
25724,26.775944,95.072583,1008.0,17.456590925928477
25725,26.777056,95.069361,1005.0,28.360372759879684
25726,26.777056,95.020361,632.0,22.140679470491683
25727,26.778444,95.069083,981.0,32.35640884426763
25728,26.782472,95.009028,792.0,32.63194030642942
25729,26.784222,95.069944,931.0,18.87922133905067
25730,26.784694,95.072222,889.0,31.244175851188178
25731,26.784806,95.070833,907.0,14.506372352544124
25732,26.785222,95.070556,914.0,19.12710170142385
25733,26.7855,95.071861,865.0,21.611596098722195
25734,26.785722,95.071889,863.0,21.6115960987222
25735,26.786972,95.071222,876.0,38.04757894764742
25736,26.787,95.070083,885.0,37.53490600791177
25737,26.78725,95.068972,852.0,45.53495829376141
25738,26.787333,95.068917,852.0,45.53495829376141
25739,26.78825,95.068361,825.0,16.428860704621638
25740,26.788611,95.068194,819.0,16.723558006484023
25741,26.794056,95.072861,730.0,6.721369339369457
25742,26.794472,95.072722,725.0,11.648634944412734
25743,26.804028,95.003722,696.0,18.130932944052347
25744,26.812389,95.076444,580.0,15.042369244334244
25745,26.813917,95.075667,573.0,16.228736705934203
25746,26.816056,95.074639,554.0,11.348119585994185
25747,26.817417,95.072694,547.0,20.250651404968387
25748,26.81775,95.072917,553.0,17.775317038209
25749,26.818167,95.072417,538.0,20.250651404968387
25750,26.818889,95.072222,526.0,19.787913812706314
25751,26.820528,95.078722,455.0,13.421509132977462
25752,26.820806,95.077889,478.0,23.021526638116164
25753,26.821722,95.078389,443.0,20.80971857959822
25754,26.822139,95.078944,428.0,9.462322208025617
25755,26.824278,95.077,398.0,22.862089144234922
25756,26.824694,95.076889,386.0,27.791305644779218
25757,26.825,95.076778,395.0,21.33126583595921
25758,26.826194,95.075917,373.0,6.379370208442804
25759,26.831417,95.077917,279.0,6.091478002079769
25760,26.831778,95.078028,281.0,5.788832299437198
25761,26.831889,95.077944,280.0,8.582483688827132
25762,26.833889,95.080972,277.0,17.083143246452856
25763,26.834,95.079806,294.0,10.555380466061173
25764,26.834194,95.081639,280.0,4.262693045214654
25765,26.834556,95.081111,289.0,10.759583898850556
25766,26.834778,95.080639,294.0,17.224372940700082
25767,26.834972,95.080528,287.0,18.434948822922014
25768,26.835417,95.080444,279.0,11.795709540896548
25769,26.8365,95.081306,281.0,9.870926939134982
25770,26.840694,95.080333,290.0,24.461332518771652
25771,26.841139,95.079694,280.0,21.954998832237578
25772,26.841222,95.079556,271.0,18.64821573021375
25773,26.841667,95.079333,284.0,9.321835749415003
25774,26.84325,95.080306,273.0,14.24415761739711
25775,26.844028,95.080972,280.0,7.6530487205434135
25776,26.84425,95.080278,270.0,13.421509132977462
25777,26.844389,95.077667,260.0,20.250651404968387
25778,26.845278,95.077167,246.0,15.179705807856672
25779,26.845472,95.077639,254.0,25.267001648248186
25780,26.846139,95.077861,246.0,15.042369244334246
25781,25.7802266,93.936165,907.0,14.066164922222868
25782,25.7746019,93.9148756,669.0,25.88918455713453
25783,25.8817748,94.1887571,1411.0,28.485468456722128
25784,25.8816564,94.1902346,1399.0,28.176705590951745
25785,26.4231373,94.3822611,526.0,35.06054243271615
25786,25.623067,94.114196,1593.0,26.74234155739631
25787,26.4527822,94.375268,258.0,12.53638838286113
25788,26.4219453,94.3854377,798.0,45.48889556927054
25789,26.4242282,94.3924136,853.0,37.99705220207771
25790,26.42608,94.398916,865.0,48.75342639460345
25791,26.017317,94.531348,1815.0,23.021526638116164
25793,25.6125,94.1272,1424.0,15.36952380130432
25795,26.247414,94.819895,1311.0,35.59853666783391
25796,26.111335,94.257114,1413.0,27.5172599283964
25797,26.08945,94.264217,1473.0,14.506372352544124
25798,25.71711111,94.08561111,1361.0,17.5484006137923
25799,25.712031,94.089791,1446.0,22.489134862284537
25800,25.7491204,94.0804548,1262.0,24.591248866909307
25801,25.7179491,94.0917724,1349.0,26.56505117707799
25802,25.770055,93.937873,791.0,26.43722935718126
25803,25.771451,93.907041,631.0,14.302914425322811
25804,25.660913,94.053659,1346.0,36.0407347065913
25805,25.7491204,94.0804548,1262.0,24.591248866909307
25806,25.7179491,94.0917724,1349.0,26.56505117707799
25807,25.770064,93.937891,791.0,26.43722935718126
25808,25.771977,93.905846,614.0,8.049466975528398
25809,25.650352,94.026955,1497.0,29.686933196903503
25810,25.552707,94.161461,1408.0,35.50271196509591
25811,25.611096,94.216757,999.0,28.084099366691156
25812,25.617949,94.207166,907.0,35.121209164599065
25813,25.620164,94.207204,910.0,20.991582376941242
25814,25.627333,94.211735,939.0,27.990970091758022
25815,25.64501,94.032825,1592.0,30.020661922564646
25816,25.645074,94.032741,1592.0,30.020661922564646
25817,25.645633,94.008403,1859.0,14.24415761739711
25818,25.618175,93.919236,1667.0,9.321835749415003
25819,25.618222,93.918397,1665.0,18.64821573021375
25820,25.611284,93.912865,1661.0,33.56563872420532
25821,25.609085,93.90642,1620.0,21.242603631151898
25822,25.605559,93.898552,1577.0,29.51750907883067
25823,25.602682,93.896846,1564.0,31.215386668546028
25824,25.598454,93.897602,1552.0,17.01197993242201
25825,25.77457,94.075897,1348.0,24.634322367669885
25826,25.875167,94.042953,1063.0,35.264389682754654
25827,25.882916,94.036198,1108.0,23.765245108071557
25828,25.884392,94.040381,1094.0,27.238572082130066
25829,25.891043,94.041031,1087.0,36.211442333800804
25830,25.895838,94.044886,1045.0,24.74862531519583
25831,25.903907,94.041235,970.0,43.81463192771418
25832,25.455672,93.737492,1548.0,23.132182561931256
25833,25.459292,93.737054,1525.0,37.97806296315605
25834,25.469296,93.728636,1519.0,35.301859507438905
25835,25.471854,93.726986,1530.0,43.24667654838039
25836,25.472566,93.727307,1531.0,36.733505603395045
25837,25.56335,93.737232,1247.0,24.691575152551952
25838,25.569543,93.736,1209.0,42.552842640583854
25839,25.568534,93.726285,1116.0,35.71570019685384
25840,25.576594,93.78377,1476.0,27.897311656033175
25841,25.569569,93.788068,1528.0,16.228736705934203
25842,25.578244,93.804478,1566.0,30.508958866202807
25843,25.576992,93.809083,1574.0,32.63194030642942
25844,25.576671,93.815779,1612.0,34.218582707648956
25845,25.595898,93.829722,1595.0,18.174763056324142
25846,25.591228,93.851831,1738.0,22.862089144234922
25847,25.590458,93.851498,1733.0,33.83814426542724
25848,25.514327,93.666041,1116.0,23.021526638116164
25849,25.493958,93.657962,1228.0,11.904688112848122
25850,25.493218,93.657921,1237.0,13.069151942759
25855,25.646219,94.0334861,1596.0,34.21858270764895
25856,25.7439067,94.0824993,1262.0,28.91046765839842
25857,25.76305,94.078305,1243.0,15.896959679954522
25858,25.7641421,94.0777917,1255.0,19.310287408745566
25859,25.7641457,94.0781772,1244.0,21.818550314312215
25860,25.67776,94.1390317,1311.0,29.51750907883067
25861,25.6712978,94.1388109,1267.0,17.775317038209
25862,25.6625403,94.1437783,1204.0,15.42324502154344
25863,25.65575291,94.1505873,1152.0,12.04828213833979
25865,25.8549806,94.1569166,1460.0,18.541977963997237
25866,25.72508611,94.07130278,1009.0,6.0172848640320336
25867,25.71775556,94.07246667,1136.0,23.628423517864427
25868,25.66754722,94.08075278,1523.0,17.594079543115168
25869,25.60054167,93.92484444,1844.0,19.188418756936425
25870,25.60711616,93.92787222,1928.0,8.582483688827132
25871,25.60688056,93.92055833,1718.0,33.927980154144706
25872,25.61061111,93.92184722,1681.0,36.815480279408405
25873,25.61285278,93.92066111,1684.0,24.8479801794304
25874,25.77309444,93.91229167,661.0,18.96231828867539
25875,25.77308611,93.91128889,650.0,21.818550314312215
25876,25.77178333,93.90760556,627.0,24.16881343581011
25883,25.6721,94.231075,938.0,28.176705590951745
25884,25.67186944,94.23065278,928.0,23.97577371272972
25885,25.67291111,94.23135278,968.0,24.359555875506427
25886,25.66874167,94.22856389,890.0,15.42324502154344
25887,25.67009167,94.22525278,874.0,22.668609279892422
25888,25.66883889,94.21054444,784.0,27.990970091758022
25892,25.65852222,94.12213056,1269.0,21.18915910142139
25893,25.65253889,94.11867222,1364.0,21.31357434104547
25894,25.65137778,94.12166667,1234.0,31.12871688801731
25895,25.77368056,94.03548611,613.0,31.576393336997814
25896,25.77601111,94.03071389,581.0,25.016893478100023
25897,25.79148889,94.01525556,548.0,23.750100573474086
25898,25.79835556,94.00099444,501.0,18.174763056324142
25899,25.79595,93.99585278,506.0,31.7353754997287
25900,25.795875,93.99373611,502.0,22.684823831912844
25901,25.79464167,93.99172222,524.0,33.02386755579665
25902,25.80414722,93.98611389,502.0,23.97577371272972
25903,25.60902222,94.12846944,1559.0,23.765245108071557
25904,25.52246944,94.19153333,1197.0,12.604382648379184
25905,25.87653333,94.13359167,1227.0,22.373844274024943
25906,25.75056944,94.08058889,1263.0,19.689673297252913
25907,25.85442778,94.15844444,1532.0,32.490306531189724
25908,25.857991,94.159346,1489.0,41.46029301668304
25909,25.472137,94.151037,1550.0,17.083143246452856
25910,25.481594,94.141694,1699.0,18.130932944052347
25911,25.52036,94.1311201,1723.0,16.228736705934203
25912,25.52164,94.13426,1729.0,21.680889149080844
25913,25.52426,94.1365,1723.0,19.370844026969944
25914,25.525094,94.135798,1716.0,14.066164922222868
25915,25.538422,94.136039,1693.0,21.31357434104547
25916,25.5651,94.1390034,1669.0,19.74869565807571
25917,25.6032619,94.1122188,1620.0,30.133843411422752
25918,25.62154,94.1122,1728.0,25.486125594093767
25919,25.6291966,94.10177,1495.0,32.401162502089626
25920,25.6387,94.10979,1475.0,24.591248866909307
25921,25.648759,94.10616,1558.0,17.66231893216494
25922,25.6609,94.0536,1346.0,36.0407347065913
25923,26.45278,94.37526,258.0,12.53638838286113
25924,26.423137,94.382261,526.0,35.06054243271615
25925,26.42186,94.3852,767.0,42.97485685199571
25926,26.425346,94.387013,776.0,23.765245108071557
