latitude,longitude,historical_landslide,state
27.831232,93.203468,0,Arunachal Pradesh
27.87699,96.927609,0,Arunachal Pradesh
22.675612,93.062704,0,Mizoram
25.958958,90.361444,0,Meghalaya
23.928905,92.853373,0,Mizoram
24.451153,94.201639,0,Manipur
28.769193,94.738712,0,Arunachal Pradesh
24.571651,93.424877,0,Manipur
27.612036,96.289598,0,Arunachal Pradesh
24.405725,93.130711,0,Manipur
28.451142,95.83523,0,Arunachal Pradesh
27.119947,93.121524,0,Arunachal Pradesh
26.153175,93.092924,0,Assam
25.932562,90.663729,0,Assam
28.013225,92.897029,0,Arunachal Pradesh
27.863741,93.977948,0,Arunachal Pradesh
26.40979,93.620916,0,Assam
25.357886,90.386321,0,Meghalaya
28.793879,95.940911,0,Arunachal Pradesh
25.976403,91.686905,0,Assam
26.709895,95.319176,0,Arunachal Pradesh
25.685122,91.763578,0,Meghalaya
26.611518,91.401961,0,Assam
26.452022,91.323166,0,Assam
28.22227,93.286483,0,Arunachal Pradesh
24.890796,92.961659,0,Assam
23.698821,93.170112,0,Mizoram
29.061359,95.675956,0,Arunachal Pradesh
25.513501,92.776121,0,Assam
25.373664,90.80528,0,Meghalaya
27.875869,95.818929,0,Assam
27.570521,92.201361,0,Arunachal Pradesh
26.610569,90.143088,0,Assam
28.470421,94.582705,0,Arunachal Pradesh
26.051333,91.267223,0,Assam
25.873591,94.275743,0,Nagaland
28.065598,96.921275,0,Arunachal Pradesh
27.594072,93.977834,0,Arunachal Pradesh
27.063714,94.557172,0,Assam
25.911638,90.873983,0,Meghalaya
26.265226,92.493327,0,Assam
27.553283,91.959354,0,Arunachal Pradesh
26.242882,92.572592,0,Assam
23.768201,92.776404,0,Mizoram
26.342905,90.956853,0,Assam
25.191161,92.843018,0,Assam
26.988734,95.281838,0,Arunachal Pradesh
24.796869,94.340647,0,Manipur
25.507581,91.309139,0,Meghalaya
26.676019,90.523502,0,Assam
26.774334,91.531327,0,Assam
24.190983,94.188383,0,Manipur
23.755618,93.042558,0,Mizoram
26.010646,91.609168,0,Meghalaya
27.867764,96.736542,0,Arunachal Pradesh
24.378256,93.775897,0,Manipur
24.694915,94.187575,0,Manipur
27.670706,95.474557,0,Assam
29.175323,96.108238,0,Arunachal Pradesh
28.287909,95.24012,0,Arunachal Pradesh
26.565271,91.271697,0,Assam
27.257759,93.292303,0,Arunachal Pradesh
28.371844,93.727975,0,Arunachal Pradesh
25.420765,91.396536,0,Meghalaya
24.342253,94.087702,0,Manipur
24.704175,93.400031,0,Manipur
26.429145,91.040077,0,Assam
25.390069,93.865796,0,Manipur
27.006426,95.62946,0,Arunachal Pradesh
24.447142,93.821195,0,Manipur
25.974457,92.107596,0,Meghalaya
25.357285,91.274859,0,Meghalaya
27.206885,95.158301,0,Assam
24.622554,92.861479,0,Assam
25.751765,90.724757,0,Meghalaya
25.85608,92.007093,0,Meghalaya
29.001103,96.069726,0,Arunachal Pradesh
28.953946,94.491659,0,Arunachal Pradesh
25.629143,91.321066,0,Meghalaya
27.857507,88.212112,0,Sikkim
28.029927,94.031705,0,Arunachal Pradesh
26.120583,89.80812,0,Assam
23.6761,91.859834,0,Tripura
24.469314,92.475768,0,Assam
25.255884,93.12211,0,Assam
28.034522,93.186863,0,Arunachal Pradesh
26.748095,94.395259,0,Assam
24.89956,94.651607,0,Manipur
25.357332,91.194859,0,Meghalaya
26.747897,92.423988,0,Assam
28.554125,96.279922,0,Arunachal Pradesh
25.203204,93.802412,0,Manipur
25.226052,94.553836,0,Manipur
26.506031,93.365985,0,Assam
25.888206,90.055308,0,Meghalaya
28.614889,94.085842,0,Arunachal Pradesh
24.125503,93.912723,0,Manipur
24.865935,92.337749,0,Assam
24.92371,92.897921,0,Assam
24.447945,92.271567,0,Assam
25.20992,91.85153,0,Meghalaya
28.062043,93.023212,0,Arunachal Pradesh
24.988802,94.322408,0,Manipur
27.61853,96.127201,0,Arunachal Pradesh
26.574139,90.876652,0,Assam
24.969768,93.780889,0,Manipur
25.243517,91.207708,0,Meghalaya
26.678635,93.250558,0,Assam
26.529524,93.163893,0,Assam
27.669269,94.054041,0,Arunachal Pradesh
28.67859,95.124742,0,Arunachal Pradesh
27.362904,96.217158,0,Arunachal Pradesh
26.597271,94.8585,0,Nagaland
27.238544,94.265902,0,Assam
25.546447,94.353017,0,Nagaland
24.961988,93.665913,0,Manipur
27.203367,94.492297,0,Assam
26.453341,91.213901,0,Assam
22.569633,93.059199,0,Mizoram
26.674611,90.67434,0,Assam
27.99949,95.74454,0,Arunachal Pradesh
29.067624,95.471582,0,Arunachal Pradesh
25.614316,93.70384,0,Nagaland
26.827307,92.422898,0,Assam
25.250399,90.228364,0,Meghalaya
25.459994,94.096104,0,Manipur
24.540886,92.511421,0,Assam
27.724786,92.343725,0,Arunachal Pradesh
25.289365,91.920275,0,Meghalaya
27.882496,93.082853,0,Arunachal Pradesh
26.855514,94.047786,0,Assam
26.217696,90.937615,0,Assam
27.27958,96.086159,0,Arunachal Pradesh
27.397656,94.216223,0,Assam
26.426151,94.705846,0,Nagaland
26.077641,92.299702,0,Assam
26.761596,95.407039,0,Arunachal Pradesh
23.841777,93.381212,0,Mizoram
26.815874,91.943449,0,Assam
26.678177,91.677326,0,Assam
27.277835,92.84255,0,Arunachal Pradesh
27.978987,93.285508,0,Arunachal Pradesh
29.083635,94.769225,0,Arunachal Pradesh
28.185501,95.643556,0,Arunachal Pradesh
22.840355,93.089279,0,Mizoram
27.932301,94.959503,0,Arunachal Pradesh
26.328855,93.133036,0,Assam
23.324238,92.857712,0,Mizoram
27.288652,93.335958,0,Arunachal Pradesh
27.80029,88.685707,0,Sikkim
26.196766,95.094007,0,Nagaland
29.113614,94.890894,0,Arunachal Pradesh
26.44877,92.259466,0,Assam
23.379222,93.356122,0,Mizoram
28.551184,95.663975,0,Arunachal Pradesh
29.166824,95.703316,0,Arunachal Pradesh
28.075017,92.977366,0,Arunachal Pradesh
26.254495,91.421336,0,Assam
23.615216,93.215066,0,Mizoram
26.585687,93.430297,0,Assam
27.519744,92.68558,0,Arunachal Pradesh
28.123515,96.869416,0,Arunachal Pradesh
24.145503,93.195425,0,Manipur
27.644441,95.624978,0,Assam
27.249235,88.80357,0,Sikkim
26.703741,94.599782,0,Nagaland
28.614288,93.374235,0,Arunachal Pradesh
27.67619,94.121386,0,Arunachal Pradesh
24.426936,92.959212,0,Assam
29.047835,96.135482,0,Arunachal Pradesh
25.15995,94.167663,0,Manipur
25.650828,90.214588,0,Meghalaya
27.952876,88.701123,0,Sikkim
25.204231,90.626056,0,Meghalaya
28.61827,95.307641,0,Arunachal Pradesh
28.390084,96.088411,0,Arunachal Pradesh
25.780125,92.800716,0,Assam
27.157374,95.994462,0,Arunachal Pradesh
23.654485,91.176531,0,Tripura
25.425766,93.492936,0,Nagaland
25.466183,90.594218,0,Meghalaya
27.888195,95.264609,0,Arunachal Pradesh
27.332952,95.18363,0,Assam
27.187444,94.633192,0,Assam
28.380377,93.925939,0,Arunachal Pradesh
26.657157,92.378352,0,Assam
23.603754,93.301296,0,Mizoram
28.234649,93.461289,0,Arunachal Pradesh
27.436856,92.956598,0,Arunachal Pradesh
25.276228,90.028536,0,Meghalaya
24.853266,92.493659,0,Assam
26.127143,94.812078,0,Nagaland
27.93001,96.582556,0,Arunachal Pradesh
22.891904,92.921372,0,Mizoram
25.878057,90.922012,0,Meghalaya
22.99131,91.708595,0,Tripura
25.011859,93.491979,0,Manipur
28.444301,94.600541,0,Arunachal Pradesh
28.876459,95.756789,0,Arunachal Pradesh
25.235444,90.294635,0,Meghalaya
26.115192,91.424906,0,Assam
27.40871,96.854608,0,Arunachal Pradesh
25.376346,91.454686,0,Meghalaya
27.991087,95.786232,0,Arunachal Pradesh
25.383522,91.67626,0,Meghalaya
26.885582,92.922334,0,Assam
26.651289,94.523042,0,Nagaland
28.023354,93.945466,0,Arunachal Pradesh
28.594371,95.570416,0,Arunachal Pradesh
28.83123,94.700088,0,Arunachal Pradesh
22.433593,92.860407,0,Mizoram
27.659723,92.065052,0,Arunachal Pradesh
25.827405,94.509986,0,Nagaland
26.948087,93.680086,0,Assam
24.752066,92.674866,0,Assam
26.193968,93.492289,0,Assam
26.192934,90.054253,0,Assam
26.110483,91.964038,0,Assam
28.862913,95.849635,0,Arunachal Pradesh
26.9176,94.182155,0,Assam
27.001765,92.603973,0,Arunachal Pradesh
26.535245,93.753187,0,Assam
26.181852,94.925995,0,Nagaland
26.270078,93.604532,0,Assam
27.211733,88.759907,0,Sikkim
25.28964,91.667764,0,Meghalaya
27.278676,92.293503,0,Arunachal Pradesh
26.438473,91.004345,0,Assam
27.065834,94.741785,0,Assam
28.96449,94.654819,0,Arunachal Pradesh
27.124913,95.425511,0,Arunachal Pradesh
24.630668,93.866845,0,Manipur
26.00595,90.569881,0,Assam
22.601789,93.128053,0,Mizoram
27.949817,94.995068,0,Arunachal Pradesh
27.368187,95.023891,0,Assam
26.901595,93.057219,0,Assam
25.895343,93.436448,0,Assam
27.883544,95.67902,0,Assam
27.691842,93.143429,0,Arunachal Pradesh
25.950961,90.944932,0,Assam
25.251786,91.375047,0,Meghalaya
25.563928,94.246771,0,Nagaland
27.564591,88.603069,0,Sikkim
24.167071,93.595011,0,Manipur
26.170556,93.664987,0,Assam
26.764242,93.381325,0,Assam
28.916233,95.52014,0,Arunachal Pradesh
25.295961,90.634437,0,Meghalaya
24.547385,92.963356,0,Assam
28.41837,95.138951,0,Arunachal Pradesh
27.723237,95.935407,0,Arunachal Pradesh
27.411897,96.54385,0,Arunachal Pradesh
23.286224,93.094993,0,Mizoram
25.538242,90.144641,0,Meghalaya
27.516315,91.701286,0,Arunachal Pradesh
25.443414,90.150266,0,Meghalaya
25.52127,91.964741,0,Meghalaya
26.043848,91.659447,0,Assam
23.115656,92.76291,0,Mizoram
26.166236,94.118349,0,Nagaland
26.081658,92.79056,0,Assam
26.072851,95.061038,0,Nagaland
23.937148,93.350167,0,Mizoram
22.899139,93.071343,0,Mizoram
26.970567,94.146326,0,Assam
25.556562,93.18986,0,Assam
23.893672,91.709629,0,Tripura
24.00018,93.907102,0,Manipur
25.540772,93.27467,0,Assam
24.202147,92.573684,0,Mizoram
27.791852,96.856029,0,Arunachal Pradesh
26.89913,93.504055,0,Assam
25.087198,93.356779,0,Manipur
27.919931,93.082651,0,Arunachal Pradesh
25.237098,94.309553,0,Manipur
28.271963,94.26069,0,Arunachal Pradesh
24.985715,93.006581,0,Assam
27.300689,96.084153,0,Arunachal Pradesh
25.584713,94.044079,0,Nagaland
27.574938,88.45319,0,Sikkim
26.914148,94.892454,0,Nagaland
28.019251,95.891121,0,Arunachal Pradesh
23.723133,91.301935,0,Tripura
23.100355,91.52868,0,Tripura
27.475815,94.198791,0,Assam
25.600024,91.408706,0,Meghalaya
26.461302,95.031915,0,Nagaland
27.35731,88.496418,0,Sikkim
23.66264,93.28042,0,Mizoram
27.900674,88.635503,0,Sikkim
25.07001,93.977742,0,Manipur
27.406864,93.466045,0,Arunachal Pradesh
25.834927,90.481249,0,Meghalaya
25.800568,91.380813,0,Meghalaya
28.058482,93.656646,0,Arunachal Pradesh
22.98019,92.686768,0,Mizoram
26.644704,92.39525,0,Assam
26.017633,91.280838,0,Assam
23.433455,92.405883,0,Mizoram
25.943202,92.731758,0,Assam
26.1048,93.334933,0,Assam
26.208135,90.321739,0,Assam
22.529063,92.786028,0,Mizoram
24.038925,91.615399,0,Tripura
26.976492,94.734489,0,Assam
25.520944,92.063144,0,Meghalaya
24.09948,92.801706,0,Mizoram
25.943352,90.424385,0,Meghalaya
26.937323,93.133373,0,Arunachal Pradesh
23.878269,91.339974,0,Tripura
25.211322,92.210536,0,Meghalaya
26.064097,95.034453,0,Nagaland
22.520723,93.070417,0,Mizoram
27.536574,91.987146,0,Arunachal Pradesh
26.045627,93.772692,0,Assam
26.556768,92.725856,0,Assam
23.951225,93.121128,0,Mizoram
27.437714,94.625282,0,Assam
28.089934,94.777329,0,Arunachal Pradesh
25.237215,93.676072,0,Manipur
27.963885,97.365655,0,Arunachal Pradesh
23.677267,92.047558,0,Tripura
24.73352,92.97885,0,Assam
25.728769,94.39811,0,Nagaland
24.784933,92.489186,0,Assam
27.170959,94.416574,0,Assam
24.866633,93.708515,0,Manipur
29.122679,96.041388,0,Arunachal Pradesh
25.617309,93.157746,0,Assam
27.783447,94.944214,0,Arunachal Pradesh
26.223089,94.005204,0,Assam
24.79055,92.65278,0,Assam
24.294869,93.887589,0,Manipur
26.68668,94.911779,0,Nagaland
24.985714,93.306729,0,Manipur
23.950191,93.940238,0,Manipur
26.273919,93.525174,0,Assam
23.923575,93.056112,0,Mizoram
24.592513,92.390983,0,Assam
27.36622,93.326097,0,Arunachal Pradesh
28.747684,95.241061,0,Arunachal Pradesh
25.815109,94.933203,0,Nagaland
25.723003,93.930803,0,Nagaland
25.173234,92.355846,0,Meghalaya
28.8254,96.544431,0,Arunachal Pradesh
29.042457,94.22645,0,Arunachal Pradesh
27.533136,95.21849,0,Assam
24.196159,92.066513,0,Tripura
24.791581,93.059117,0,Assam
26.722589,91.740123,0,Assam
27.295877,94.217993,0,Assam
27.190016,88.139367,0,Sikkim
25.620991,92.812068,0,Assam
26.020497,94.245136,0,Nagaland
25.559104,90.108824,0,Meghalaya
28.740203,95.348473,0,Arunachal Pradesh
24.717686,92.654439,0,Assam
25.112506,93.079251,0,Assam
24.809019,92.991538,0,Assam
23.957961,94.067432,0,Manipur
24.086218,93.444897,0,Manipur
24.866953,94.048867,0,Manipur
26.820576,92.954194,0,Assam
24.728668,92.744343,0,Assam
27.524224,88.522032,0,Sikkim
26.743103,93.050975,0,Assam
27.320385,92.77422,0,Arunachal Pradesh
22.226135,92.591858,0,Mizoram
28.158124,95.43819,0,Arunachal Pradesh
23.323625,92.584675,0,Mizoram
26.811443,91.660389,0,Assam
24.299791,92.529267,0,Assam
28.895932,95.996379,0,Arunachal Pradesh
27.235435,93.632617,0,Arunachal Pradesh
28.438979,93.438376,0,Arunachal Pradesh
25.181993,90.956703,0,Meghalaya
26.170272,90.074571,0,Assam
26.343906,90.244517,0,Assam
25.011081,93.929741,0,Manipur
25.823473,93.453995,0,Assam
23.82407,92.073155,0,Tripura
24.815291,93.572401,0,Manipur
26.939984,95.157164,0,Nagaland
26.936229,93.038831,0,Arunachal Pradesh
27.788399,94.667625,0,Arunachal Pradesh
26.654207,91.473987,0,Assam
26.135913,90.740946,0,Assam
28.215077,96.41319,0,Arunachal Pradesh
28.036911,95.962045,0,Arunachal Pradesh
27.835833,92.171957,0,Arunachal Pradesh
25.678163,90.724923,0,Meghalaya
23.58653,92.632135,0,Mizoram
22.075286,92.980198,0,Mizoram
27.597006,88.59676,0,Sikkim
26.775731,95.412658,0,Arunachal Pradesh
28.445474,93.993325,0,Arunachal Pradesh
25.642943,92.393662,0,Meghalaya
27.288549,94.076639,0,Assam
27.444728,88.722074,0,Sikkim
28.863239,94.984248,0,Arunachal Pradesh
26.255468,92.019594,0,Assam
27.541957,93.984183,0,Arunachal Pradesh
25.608069,92.177991,0,Meghalaya
27.525247,92.856849,0,Arunachal Pradesh
26.480098,94.476425,0,Nagaland
26.523105,94.567763,0,Nagaland
28.283007,96.360055,0,Arunachal Pradesh
25.964081,93.338351,0,Assam
22.470476,93.121088,0,Mizoram
26.260404,94.871508,0,Nagaland
23.127834,93.338023,0,Mizoram
28.049763,95.895843,0,Arunachal Pradesh
28.911462,95.450565,0,Arunachal Pradesh
25.268869,93.6258,0,Nagaland
27.146959,92.547156,0,Arunachal Pradesh
24.066314,92.408282,0,Mizoram
28.080596,92.713642,0,Arunachal Pradesh
25.30229,92.231281,0,Meghalaya
26.038831,94.073582,0,Nagaland
27.53841,91.797366,0,Arunachal Pradesh
26.333572,94.408845,0,Nagaland
28.08847,95.080025,0,Arunachal Pradesh
27.63413,91.757055,0,Arunachal Pradesh
26.464732,94.5454,0,Nagaland
26.176829,93.884423,0,Assam
26.742812,92.281407,0,Assam
24.319707,92.979883,0,Mizoram
27.39068,95.415825,0,Assam
27.805372,93.945407,0,Arunachal Pradesh
25.784356,93.83783,0,Nagaland
27.97661,93.747801,0,Arunachal Pradesh
26.517609,92.860354,0,Assam
25.504925,93.972212,0,Manipur
27.258898,92.547869,0,Arunachal Pradesh
28.966264,96.090975,0,Arunachal Pradesh
26.357795,91.211017,0,Assam
26.603838,90.848429,0,Assam
23.69128,91.601907,0,Tripura
24.156863,92.209261,0,Tripura
28.316049,95.565744,0,Arunachal Pradesh
25.409714,91.750167,0,Meghalaya
26.841543,95.599209,0,Arunachal Pradesh
28.293219,93.777984,0,Arunachal Pradesh
27.047597,93.890686,0,Assam
26.644217,92.575788,0,Assam
27.93635,88.618728,0,Sikkim
26.335017,90.594724,0,Assam
28.454648,93.491438,0,Arunachal Pradesh
25.492632,90.506124,0,Meghalaya
24.66722,94.095546,0,Manipur
23.530047,91.614553,0,Tripura
27.468022,93.338214,0,Arunachal Pradesh
29.304947,94.670612,0,Arunachal Pradesh
28.789472,95.244194,0,Arunachal Pradesh
25.654518,93.375543,0,Assam
26.552965,92.452674,0,Assam
28.399167,95.104026,0,Arunachal Pradesh
27.34633,94.776333,0,Assam
27.745697,93.969284,0,Arunachal Pradesh
26.263759,94.518058,0,Nagaland
26.53003,93.012103,0,Assam
28.056819,93.158202,0,Arunachal Pradesh
26.785649,94.052855,0,Assam
26.768995,94.214297,0,Assam
29.024915,95.324608,0,Arunachal Pradesh
25.528508,93.102729,0,Assam
24.028671,93.756315,0,Manipur
27.182549,92.389202,0,Arunachal Pradesh
24.289522,92.174723,0,Tripura
26.351882,91.247862,0,Assam
23.685581,93.066112,0,Mizoram
27.610755,96.652062,0,Arunachal Pradesh
26.483231,94.142365,0,Assam
25.330234,91.041609,0,Meghalaya
24.08687,93.771412,0,Manipur
26.338674,92.881764,0,Assam
26.405775,94.624699,0,Nagaland
23.890945,91.260266,0,Tripura
23.532367,93.322733,0,Mizoram
25.626954,94.87245,0,Nagaland
27.94545,93.290104,0,Arunachal Pradesh
28.243174,95.945841,0,Arunachal Pradesh
27.882985,93.391109,0,Arunachal Pradesh
28.71528,95.798337,0,Arunachal Pradesh
27.503155,94.510954,0,Assam
25.504361,94.111404,0,Manipur
26.346706,93.295843,0,Assam
26.014224,94.354445,0,Nagaland
29.215368,94.767788,0,Arunachal Pradesh
26.929953,94.340399,0,Assam
26.273519,90.983738,0,Assam
25.862078,92.770331,0,Assam
26.909877,93.097837,0,Assam
28.124922,95.745848,0,Arunachal Pradesh
28.693286,94.497638,0,Arunachal Pradesh
28.887372,94.340406,0,Arunachal Pradesh
25.246298,93.479,0,Manipur
27.543608,94.068273,0,Arunachal Pradesh
25.205455,94.082469,0,Manipur
26.018859,94.279768,0,Nagaland
27.184337,95.947162,0,Arunachal Pradesh
26.31002,91.069788,0,Assam
23.925832,92.247766,0,Tripura
26.205887,94.592209,0,Nagaland
26.514698,94.27336,0,Nagaland
25.707398,93.457842,0,Assam
28.402637,94.253577,0,Arunachal Pradesh
26.298365,90.25378,0,Assam
26.41404,93.030714,0,Assam
24.955879,93.526304,0,Manipur
26.477244,93.097418,0,Assam
28.2315,95.177931,0,Arunachal Pradesh
25.180961,94.174221,0,Manipur
25.263574,93.419765,0,Manipur
28.183933,93.70258,0,Arunachal Pradesh
25.693887,90.034768,0,Meghalaya
24.603207,93.45732,0,Manipur
25.951222,91.371817,0,Assam
27.455956,92.098029,0,Arunachal Pradesh
25.778579,92.357487,0,Assam
27.727175,95.467438,0,Assam
26.066536,91.86961,0,Meghalaya
27.940684,93.913309,0,Arunachal Pradesh
28.511548,94.982573,0,Arunachal Pradesh
27.783996,92.623584,0,Arunachal Pradesh
22.797787,93.004838,0,Mizoram
27.33411,94.092837,0,Assam
26.895498,90.399704,0,Assam
28.575606,93.730375,0,Arunachal Pradesh
26.240832,90.938363,0,Assam
23.792644,91.970006,0,Tripura
29.096238,95.689671,0,Arunachal Pradesh
27.916786,94.972366,0,Arunachal Pradesh
27.913813,97.188751,0,Arunachal Pradesh
25.383048,94.338685,0,Manipur
27.532057,91.807331,0,Arunachal Pradesh
27.21999,92.58163,0,Arunachal Pradesh
25.218029,93.188873,0,Assam
27.471051,93.877703,0,Arunachal Pradesh
23.492764,91.914764,0,Tripura
25.307407,93.92752,0,Manipur
26.038219,92.272333,0,Assam
27.346767,95.260431,0,Assam
23.689431,91.511206,0,Tripura
25.756335,90.78567,0,Meghalaya
25.40755,93.234795,0,Assam
26.026054,92.797741,0,Assam
26.17496,91.572301,0,Assam
28.973529,94.627096,0,Arunachal Pradesh
27.59706,92.909235,0,Arunachal Pradesh
23.400866,91.567688,0,Tripura
27.348583,93.761005,0,Arunachal Pradesh
27.82124,93.202204,0,Arunachal Pradesh
27.214067,88.798974,0,Sikkim
28.177187,96.453234,0,Arunachal Pradesh
27.006386,95.649993,0,Arunachal Pradesh
27.150991,97.061876,0,Arunachal Pradesh
25.228664,92.463029,0,Meghalaya
26.319488,91.661835,0,Assam
25.336593,89.907776,0,Meghalaya
27.147654,97.145329,0,Arunachal Pradesh
28.037417,97.220095,0,Arunachal Pradesh
26.657896,93.842618,0,Assam
23.871669,92.044834,0,Tripura
27.158441,95.151638,0,Assam
28.171881,93.515437,0,Arunachal Pradesh
27.253492,92.330715,0,Arunachal Pradesh
28.156592,92.988032,0,Arunachal Pradesh
27.492815,96.527741,0,Arunachal Pradesh
26.037093,92.983394,0,Assam
26.426401,91.326104,0,Assam
25.35362,90.235169,0,Meghalaya
27.060869,93.483138,0,Arunachal Pradesh
27.050434,92.79988,0,Arunachal Pradesh
27.062931,92.388211,0,Arunachal Pradesh
24.119352,93.398653,0,Manipur
27.849105,92.950047,0,Arunachal Pradesh
26.600669,91.726311,0,Assam
23.591355,92.521303,0,Mizoram
25.966967,90.214949,0,Assam
24.367675,93.662821,0,Manipur
26.238074,91.162072,0,Assam
27.915403,95.759346,0,Assam
28.086701,93.306407,0,Arunachal Pradesh
23.130648,93.17329,0,Mizoram
25.269592,91.024835,0,Meghalaya
24.223323,93.86331,0,Manipur
24.362209,94.015183,0,Manipur
24.541889,92.801299,0,Assam
28.908799,95.09602,0,Arunachal Pradesh
28.529312,94.356911,0,Arunachal Pradesh
22.866684,92.76337,0,Mizoram
24.521077,93.676532,0,Manipur
27.108369,93.813133,0,Arunachal Pradesh
26.106943,90.315902,0,Assam
27.302194,92.904392,0,Arunachal Pradesh
28.884423,94.757065,0,Arunachal Pradesh
28.031604,96.256362,0,Arunachal Pradesh
28.09181,95.520778,0,Arunachal Pradesh
25.932517,91.80882,0,Meghalaya
23.606148,92.53265,0,Mizoram
26.438206,94.270581,0,Nagaland
27.439391,93.570174,0,Arunachal Pradesh
23.885128,92.0701,0,Tripura
25.21138,91.098163,0,Meghalaya
28.786599,94.847807,0,Arunachal Pradesh
27.488472,96.821179,0,Arunachal Pradesh
27.798439,96.531968,0,Arunachal Pradesh
24.381237,93.197604,0,Manipur
27.949162,93.613122,0,Arunachal Pradesh
27.413391,95.686917,0,Assam
28.159105,95.469966,0,Arunachal Pradesh
26.147382,93.974801,0,Assam
24.997908,94.696788,0,Manipur
26.293751,91.661074,0,Assam
24.502731,93.957521,0,Manipur
28.617984,95.239405,0,Arunachal Pradesh
28.960176,95.805076,0,Arunachal Pradesh
25.290329,90.207887,0,Meghalaya
24.570634,94.003167,0,Manipur
27.465466,92.175312,0,Arunachal Pradesh
22.567046,92.831054,0,Mizoram
23.936193,91.385066,0,Tripura
24.260383,93.96273,0,Manipur
27.638572,92.827608,0,Arunachal Pradesh
27.6552,95.671945,0,Assam
24.954782,94.575144,0,Manipur
26.695549,89.888016,0,Assam
26.670473,93.486466,0,Assam
25.879842,91.753426,0,Meghalaya
24.978947,92.50287,0,Assam
25.484343,93.481481,0,Nagaland
28.638894,95.224117,0,Arunachal Pradesh
25.456659,90.851103,0,Meghalaya
27.999288,97.012187,0,Arunachal Pradesh
25.657285,92.057183,0,Meghalaya
23.173823,92.625095,0,Mizoram
23.806616,91.836194,0,Tripura
27.989918,94.198133,0,Arunachal Pradesh
23.468649,93.245377,0,Mizoram
26.219752,94.466237,0,Nagaland
28.608884,95.637924,0,Arunachal Pradesh
23.916716,93.079467,0,Mizoram
27.580944,95.341588,0,Assam
22.128756,92.796508,0,Mizoram
26.34017,92.6943,0,Assam
26.784905,92.349214,0,Assam
23.966204,91.425068,0,Tripura
27.049712,94.375109,0,Assam
26.242687,94.583396,0,Nagaland
27.214123,95.286471,0,Assam
25.877846,94.782327,0,Nagaland
26.321389,91.306341,0,Assam
25.805326,89.903066,0,Assam
28.575416,96.241375,0,Arunachal Pradesh
27.655419,88.180558,0,Sikkim
27.439583,94.008614,0,Arunachal Pradesh
26.650249,93.203965,0,Assam
26.692854,91.978746,0,Assam
26.527976,89.916234,0,Assam
28.105862,95.716989,0,Arunachal Pradesh
28.751858,95.284484,0,Arunachal Pradesh
27.729667,88.683569,0,Sikkim
25.891451,90.026671,0,Meghalaya
26.018657,93.604424,0,Assam
27.705526,94.660517,0,Arunachal Pradesh
23.044142,91.772756,0,Tripura
25.297294,94.058512,0,Manipur
28.151978,94.235608,0,Arunachal Pradesh
27.316685,92.506518,0,Arunachal Pradesh
27.752085,95.552894,0,Assam
25.816712,92.63382,0,Assam
27.835009,92.944419,0,Arunachal Pradesh
23.963208,92.129284,0,Tripura
28.626618,95.079302,0,Arunachal Pradesh
27.663144,91.601789,0,Arunachal Pradesh
27.820245,97.043944,0,Arunachal Pradesh
27.050463,94.887964,0,Assam
27.675247,92.322468,0,Arunachal Pradesh
27.157871,96.013041,0,Arunachal Pradesh
26.742031,92.206939,0,Assam
24.154808,92.333056,0,Mizoram
27.881811,94.514257,0,Arunachal Pradesh
27.277855,88.411446,0,Sikkim
27.215642,96.935312,0,Arunachal Pradesh
25.640258,92.601695,0,Assam
27.498294,96.437057,0,Arunachal Pradesh
23.708945,92.855927,0,Mizoram
27.259788,95.339113,0,Assam
23.488849,91.482806,0,Tripura
26.193319,94.609352,0,Nagaland
28.523389,93.495744,0,Arunachal Pradesh
28.291102,94.243169,0,Arunachal Pradesh
25.401834,92.043939,0,Meghalaya
29.081959,94.578799,0,Arunachal Pradesh
28.312492,95.060715,0,Arunachal Pradesh
28.281316,94.472832,0,Arunachal Pradesh
28.96229,94.871855,0,Arunachal Pradesh
27.63785,92.355512,0,Arunachal Pradesh
25.448306,92.384759,0,Meghalaya
25.770189,94.155492,0,Nagaland
23.89349,93.072071,0,Mizoram
25.154351,92.616191,0,Meghalaya
27.684432,93.322827,0,Arunachal Pradesh
23.392797,92.527306,0,Mizoram
24.574223,94.21493,0,Manipur
28.23479,94.677413,0,Arunachal Pradesh
27.425668,95.687397,0,Assam
27.740327,92.23653,0,Arunachal Pradesh
25.94289,93.739878,0,Assam
28.259111,96.066647,0,Arunachal Pradesh
22.158904,92.65385,0,Mizoram
27.868962,97.074222,0,Arunachal Pradesh
27.629193,94.680926,0,Assam
26.514554,94.932205,0,Nagaland
27.755809,95.504474,0,Assam
23.319446,92.592995,0,Mizoram
22.151235,92.713048,0,Mizoram
26.173458,89.762721,0,Assam
22.135752,92.8355,0,Mizoram
27.48122,94.714816,0,Assam
26.566224,92.66248,0,Assam
25.150182,93.855415,0,Manipur
25.799622,90.360012,0,Meghalaya
27.613016,93.084579,0,Arunachal Pradesh
25.506147,93.731365,0,Nagaland
24.354968,94.202685,0,Manipur
28.671278,93.81245,0,Arunachal Pradesh
26.922863,95.643348,0,Arunachal Pradesh
24.745838,92.476733,0,Assam
24.692472,93.371591,0,Manipur
25.348772,94.413658,0,Manipur
25.264464,93.828783,0,Manipur
23.379457,92.571093,0,Mizoram
24.955386,93.121289,0,Assam
